ALPACA,TKO,0x8F0528cE5eF7B51152A59745bEfDD91D97091d2F,0x9f589e3eabe42ebC94A44727b3f3531C0c877809,953509173863361276,1287849249632674257
NRV,TKO,0x42F6f551ae042cBe50C739158b4f0CAC0Edb9096,0x9f589e3eabe42ebC94A44727b3f3531C0c877809,1000000000000000000,10000000000000000
SFUND,SAFEMOON,0x477bC8d23c634C154061869478bce96BE6045D12,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,641309514029928914,5630415745704066
Cake,SFUND,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x477bC8d23c634C154061869478bce96BE6045D12,538252659668047380302,1814061333334435861719
SFUND,BSCPAD,0x477bC8d23c634C154061869478bce96BE6045D12,0x5A3010d4d8D3B5fB49f8B6E57FB9E48063f16700,5947191901925782,28104284740361246
Cake,WEGRO,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xd7c5d2A3B7868E6Dd539e145C98a565f29ef3FA4,2623214894122692146,6048382027856206118483
BTCST,BabyDoge,0x78650B139471520656b9E7aA7A5e9276814a38e9,0xc748673057861a797275CD8A068AbB95A902e8de,61643614613,21232344181552116
Cake,BTCST,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x78650B139471520656b9E7aA7A5e9276814a38e9,1586243390626472676,84026356692018112
BTCST,SFP,0x78650B139471520656b9E7aA7A5e9276814a38e9,0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,59,17033
FEG,BabyDoge,0xacFC95585D80Ab62f67A14C566C1b7a49Fe91167,0xc748673057861a797275CD8A068AbB95A902e8de,109255947570224245556,49878378107552091214
FEG,EGC,0xacFC95585D80Ab62f67A14C566C1b7a49Fe91167,0xC001BBe2B87079294C63EcE98BdD0a88D761434e,201035778549771,169958929848068
ALU,FEG,0x8263CD1601FE73C066bf49cc09841f35348e3be0,0xacFC95585D80Ab62f67A14C566C1b7a49Fe91167,44104597399391,1573863147124
FEG,QUACK,0xacFC95585D80Ab62f67A14C566C1b7a49Fe91167,0xD74b782E05AA25c50e7330Af541d46E18f36661C,1640880500267494,3177479777346909
SAFEMOON,FEG,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0xacFC95585D80Ab62f67A14C566C1b7a49Fe91167,22440879128279309,7952918372652594500
Cake,FEG,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xacFC95585D80Ab62f67A14C566C1b7a49Fe91167,9495327196932051410,64926579201141924711
BURGER,BAKE,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,40022495196562458,65044676563958028
Cake,BURGER,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,3145381892440092793,22904736207540885475
APX,OOE,0x78F5d389F5CDCcFc41594aBaB4B0Ed02F31398b3,0x9029FdFAe9A03135846381c7cE16595C3554e10A,488174072754901504,196459771335956195
Cake,APX,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x78F5d389F5CDCcFc41594aBaB4B0Ed02F31398b3,381390911156210213,46287058901702130367
Cake,OMAX,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xeB84be66c8E71f07eA57Cf3b21626d7784F32A7F,70924960844186668,416118153588684050291
ALU,FEG,0x8263CD1601FE73C066bf49cc09841f35348e3be0,0xacFC95585D80Ab62f67A14C566C1b7a49Fe91167,44104597399391,1573863147124
Cake,ALU,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x8263CD1601FE73C066bf49cc09841f35348e3be0,23732726731191374736,10039202907170695936935
Cake,AMA,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xFC3dA4A1b6faDaB364039525dD2AB7c0c16521cd,0,0
C98,AMA,0xaEC945e04baF28b135Fa7c640f624f8D90F1C3a6,0xFC3dA4A1b6faDaB364039525dD2AB7c0c16521cd,0,0
Cake,BANANA,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x603c7f932ED1fc6575303D8Fb018fDCBb0f39a95,109348887724197336,6416339091797541939
Cake,BSW,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x965F527D9159dCe6288a2219DB51fc6Eef120dD1,9173685315339748851,172727328704298558560
BSW,SFP,0x965F527D9159dCe6288a2219DB51fc6Eef120dD1,0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,23223774765417424654,9591224698637696369
TABOO,COC,0x9abDbA20EdFbA06B782126b4D8d72A5853918FD0,0xbDC3b3639f7AA19e623A4d603A3Fb7Ab20115A91,1,2596480756
LAZIO,COC,0x77d547256A2cD95F32F67aE0313E450Ac200648d,0xbDC3b3639f7AA19e623A4d603A3Fb7Ab20115A91,333336317,203731758297914917127679921
Cake,COC,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xbDC3b3639f7AA19e623A4d603A3Fb7Ab20115A91,4489372226958932016838,196278240215778414950511549493
APX,OOE,0x78F5d389F5CDCcFc41594aBaB4B0Ed02F31398b3,0x9029FdFAe9A03135846381c7cE16595C3554e10A,488174072754901504,196459771335956195
Cake,OOE,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x9029FdFAe9A03135846381c7cE16595C3554e10A,45542826308372169,7550291460515099132
SFM,BabyDoge,0x42981d0bfbAf196529376EE702F2a9Eb9092fcB5,0xc748673057861a797275CD8A068AbB95A902e8de,11648491456790,4283260057777985687
SFM,VINU,0x42981d0bfbAf196529376EE702F2a9Eb9092fcB5,0xfEbe8C1eD424DbF688551D4E2267e7A53698F0aa,59048966427,907697048799849535888247
SFM,SAFEMOON,0x42981d0bfbAf196529376EE702F2a9Eb9092fcB5,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,44486572726855,235664456437130239
Cake,SFM,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x42981d0bfbAf196529376EE702F2a9Eb9092fcB5,10928764676375268697,141489824772233
QMALL,Cake,0x07e551E31A793E20dc18494ff6b03095A8F8Ee36,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,9091896785612740,784775363030357
ARV,BabyDoge,0x6679eB24F59dFe111864AEc72B443d1Da666B360,0xc748673057861a797275CD8A068AbB95A902e8de,1200797497,1281875712136346
ARV,SAFEMOON,0x6679eB24F59dFe111864AEc72B443d1Da666B360,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,21473059405,21893386479144
Cake,ARV,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x6679eB24F59dFe111864AEc72B443d1Da666B360,953155501099225672,3711740749127
Cake,DogeDash,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x7AE5709c585cCFB3e61fF312EC632C21A5F03F70,63351866841962850,1920810504796574748422
Cake,MONSTA,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x8A5d7FCD4c90421d21d30fCC4435948aC3618B2f,6888098251667193156,20026675433828687838922
Cake,JADE,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x7ad7242A99F21aa543F9650A56D141C57e4F6081,5299430852394795,1532284
Cake,NMX,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xd32d01A43c869EdcD1117C640fBDcfCFD97d9d65,714967350954416,3065995386524847
TABOO,COC,0x9abDbA20EdFbA06B782126b4D8d72A5853918FD0,0xbDC3b3639f7AA19e623A4d603A3Fb7Ab20115A91,1,2596480756
Cake,TABOO,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x9abDbA20EdFbA06B782126b4D8d72A5853918FD0,22832858874559724657,152866739464302
Cake,AUTO,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xa184088a740c695E156F91f5cC086a06bb78b827,426295359050297713,5278443133503993
LAZIO,COC,0x77d547256A2cD95F32F67aE0313E450Ac200648d,0xbDC3b3639f7AA19e623A4d603A3Fb7Ab20115A91,333336317,203731758297914917127679921
Cake,LAZIO,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x77d547256A2cD95F32F67aE0313E450Ac200648d,32947134452986159777,2402329469
LAZIO,SANTOS,0x77d547256A2cD95F32F67aE0313E450Ac200648d,0xA64455a4553C9034236734FadDAddbb64aCE4Cc7,1871974446,1453073309
HAY,WOM,0x0782b6d8c4551B9760e74c0545a9bCD90bdc41E5,0xAD6742A35fB341A9Cc6ad674738Dd8da98b94Fb1,667349573271349956,1499714318294365505
HAY,QUACK,0x0782b6d8c4551B9760e74c0545a9bCD90bdc41E5,0xD74b782E05AA25c50e7330Af541d46E18f36661C,89172287950216021117,70802324952329496017
HAY,Cake,0x0782b6d8c4551B9760e74c0545a9bCD90bdc41E5,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,14084018276401016,3542082732343287
Cake,MCRT,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x4b8285aB433D8f69CB48d5Ad62b415ed1a221e4f,2493157810614127,1921795095
BabyDoge,BAKE,0xc748673057861a797275CD8A068AbB95A902e8de,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,7983615356302423,20536858873936534
BURGER,BAKE,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,40022495196562458,65044676563958028
Cake,BAKE,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,28765838858637122018,620490725565864155568
SFM,VINU,0x42981d0bfbAf196529376EE702F2a9Eb9092fcB5,0xfEbe8C1eD424DbF688551D4E2267e7A53698F0aa,59048966427,907697048799849535888247
Cake,VINU,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xfEbe8C1eD424DbF688551D4E2267e7A53698F0aa,108133891542451407253,31268946236688166849495787309
Cake,SteamX,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xc0924EDEFB2C0C303de2d0c21BfF07ab763163B5,171882,6
RACA,BabyDoge,0x12BB890508c125661E03b09EC06E404bc9289040,0xc748673057861a797275CD8A068AbB95A902e8de,16651522192142107184449,3846326210982953495
Cake,RACA,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x12BB890508c125661E03b09EC06E404bc9289040,26535016715419523073,495780764979891709465761
RACA,C98,0x12BB890508c125661E03b09EC06E404bc9289040,0xaEC945e04baF28b135Fa7c640f624f8D90F1C3a6,13255425497426027364,30983555642135645
RACA,SPS,0x12BB890508c125661E03b09EC06E404bc9289040,0x1633b7157e7638C4d6593436111Bf125Ee74703F,1374662397366500089215,7279803378423036893
RACA,CATE,0x12BB890508c125661E03b09EC06E404bc9289040,0xE4FAE3Faa8300810C835970b9187c268f55D998F,6303656812329883205,11713225535922
BabyDoge,QUACK,0xc748673057861a797275CD8A068AbB95A902e8de,0xD74b782E05AA25c50e7330Af541d46E18f36661C,62973797602220866,50262548289172244
FEG,QUACK,0xacFC95585D80Ab62f67A14C566C1b7a49Fe91167,0xD74b782E05AA25c50e7330Af541d46E18f36661C,1640880500267494,3177479777346909
HAY,QUACK,0x0782b6d8c4551B9760e74c0545a9bCD90bdc41E5,0xD74b782E05AA25c50e7330Af541d46E18f36661C,89172287950216021117,70802324952329496017
Cake,QUACK,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xD74b782E05AA25c50e7330Af541d46E18f36661C,2054752740857241059,5062371132318504780
Cake,BIFI,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xCa3F508B8e4Dd382eE878A314789373D80A5190A,4662838260439552,23176525619398
SAFEMOON,BabyDoge,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0xc748673057861a797275CD8A068AbB95A902e8de,378130142431829009,139337861445797039387
SAFEMOON,BNX,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0x8C851d1a123Ff703BD1f9dabe631b69902Df5f97,1942820947306,108012427886728
SAFEMOON,EGC,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0xC001BBe2B87079294C63EcE98BdD0a88D761434e,1748753760475594,3534268509818732
SAFEMOON,TKO,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0x9f589e3eabe42ebC94A44727b3f3531C0c877809,319506937792035,542064666676164174
SFUND,SAFEMOON,0x477bC8d23c634C154061869478bce96BE6045D12,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,641309514029928914,5630415745704066
SAFEMOON,FEG,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0xacFC95585D80Ab62f67A14C566C1b7a49Fe91167,22440879128279309,7952918372652594500
SFM,SAFEMOON,0x42981d0bfbAf196529376EE702F2a9Eb9092fcB5,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,44486572726855,235664456437130239
ARV,SAFEMOON,0x6679eB24F59dFe111864AEc72B443d1Da666B360,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,21473059405,21893386479144
FINE,SAFEMOON,0x4e6415a5727ea08aAE4580057187923aeC331227,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,323731262884581056,33584566562911
Cake,SAFEMOON,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,241220039216494531017,2557379436627732553
SAFEMOON,SFP,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,93282856041154281,43362177569256492717
SAFEMOON,HERO,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0xD40bEDb44C081D2935eebA6eF5a3c8A31A1bBE13,72755917607303134,836941546644296843427
VAI,SAFEMOON,0x4BD17003473389A42DAF6a0a729f6Fdb328BbBd7,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,8248717656570104495,4559142856286232
SAFEMOON,BRISE,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0x8FFf93E810a2eDaaFc326eDEE51071DA9d398E83,3709417097241560,11449331260933731
SAFEMOON,ALPACA,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0x8F0528cE5eF7B51152A59745bEfDD91D97091d2F,4108369368530644,12275804801077062691
NRV,SAFEMOON,0x42F6f551ae042cBe50C739158b4f0CAC0Edb9096,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,44650121814185705,1482064761650
IDIA,SAFEMOON,0x0b15Ddf19D47E6a86A56148fb4aFFFc6929BcB89,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,14642419812905462,5381577085508
SAFEMOON,HAI,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0xaA9E582e5751d703F85912903bacADdFed26484C,790403,2
SAFEMOON,C98,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0xaEC945e04baF28b135Fa7c640f624f8D90F1C3a6,7332015924991,13046070395174163
SPS,SAFEMOON,0x1633b7157e7638C4d6593436111Bf125Ee74703F,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,26102842451901278012,5578753813013306
SAFEMOON,CATE,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,0xE4FAE3Faa8300810C835970b9187c268f55D998F,8902688674015409,5307657023445687
FINE,SAFEMOON,0x4e6415a5727ea08aAE4580057187923aeC331227,0x8076C74C5e3F5852037F31Ff0093Eeb8c8ADd8D3,323731262884581056,33584566562911
Cake,FINE,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x4e6415a5727ea08aAE4580057187923aeC331227,129453264089929002,59447667572559088206
FINE,SFP,0x4e6415a5727ea08aAE4580057187923aeC331227,0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,3257161555498159,2833585140715233
Cake,CHESS,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x20de22029ab63cf9A7Cf5fEB2b737Ca1eE4c82A6,6635420242312788053,107133972887254426815
Cake,BabyDoge,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xc748673057861a797275CD8A068AbB95A902e8de,403706594596643165222,1434255180496337145461
Cake,PEEL,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x734548a9e43d2D564600b1B2ed5bE9C2b911c6aB,4326963928607288848,348054102492482585143
Cake,MBOX,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x3203c9E46cA618C8C1cE5dC67e7e9D75f5da2377,3051598606501545493,25410854518694043472
Cake,EGC,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xC001BBe2B87079294C63EcE98BdD0a88D761434e,6069822679356999292,235953514765033286
Cake,WOM,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xAD6742A35fB341A9Cc6ad674738Dd8da98b94Fb1,12708056006525530,193584714055204344
Cake,VLXPAD,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xb8e3bB633F7276cc17735D86154E0ad5ec9928C0,73983841656556330,19232097392851883183
Cake,TKO,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x9f589e3eabe42ebC94A44727b3f3531C0c877809,19325635131317700933,338265278235931735198
Cake,SFUND,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x477bC8d23c634C154061869478bce96BE6045D12,538252659668047380302,1814061333334435861719
Cake,WEGRO,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xd7c5d2A3B7868E6Dd539e145C98a565f29ef3FA4,2623214894122692146,6048382027856206118483
Cake,BTCST,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x78650B139471520656b9E7aA7A5e9276814a38e9,1586243390626472676,84026356692018112
Cake,FEG,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xacFC95585D80Ab62f67A14C566C1b7a49Fe91167,9495327196932051410,64926579201141924711
Cake,BURGER,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,3145381892440092793,22904736207540885475
Cake,APX,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x78F5d389F5CDCcFc41594aBaB4B0Ed02F31398b3,381390911156210213,46287058901702130367
Cake,OMAX,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xeB84be66c8E71f07eA57Cf3b21626d7784F32A7F,70924960844186668,416118153588684050291
Cake,ALU,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x8263CD1601FE73C066bf49cc09841f35348e3be0,23732726731191374736,10039202907170695936935
Cake,AMA,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xFC3dA4A1b6faDaB364039525dD2AB7c0c16521cd,0,0
Cake,BANANA,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x603c7f932ED1fc6575303D8Fb018fDCBb0f39a95,109348887724197336,6416339091797541939
Cake,BSW,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x965F527D9159dCe6288a2219DB51fc6Eef120dD1,9173685315339748851,172727328704298558560
Cake,COC,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xbDC3b3639f7AA19e623A4d603A3Fb7Ab20115A91,4489372226958932016838,196278240215778414950511549493
Cake,OOE,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x9029FdFAe9A03135846381c7cE16595C3554e10A,45542826308372169,7550291460515099132
Cake,SFM,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x42981d0bfbAf196529376EE702F2a9Eb9092fcB5,10928764676375268697,141489824772233
QMALL,Cake,0x07e551E31A793E20dc18494ff6b03095A8F8Ee36,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,9091896785612740,784775363030357
Cake,ARV,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x6679eB24F59dFe111864AEc72B443d1Da666B360,953155501099225672,3711740749127
Cake,DogeDash,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x7AE5709c585cCFB3e61fF312EC632C21A5F03F70,63351866841962850,1920810504796574748422
Cake,MONSTA,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x8A5d7FCD4c90421d21d30fCC4435948aC3618B2f,6888098251667193156,20026675433828687838922
Cake,JADE,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x7ad7242A99F21aa543F9650A56D141C57e4F6081,5299430852394795,1532284
Cake,NMX,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xd32d01A43c869EdcD1117C640fBDcfCFD97d9d65,714967350954416,3065995386524847
Cake,TABOO,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x9abDbA20EdFbA06B782126b4D8d72A5853918FD0,22832858874559724657,152866739464302
Cake,AUTO,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xa184088a740c695E156F91f5cC086a06bb78b827,426295359050297713,5278443133503993
Cake,LAZIO,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x77d547256A2cD95F32F67aE0313E450Ac200648d,32947134452986159777,2402329469
HAY,Cake,0x0782b6d8c4551B9760e74c0545a9bCD90bdc41E5,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,14084018276401016,3542082732343287
Cake,MCRT,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x4b8285aB433D8f69CB48d5Ad62b415ed1a221e4f,2493157810614127,1921795095
Cake,BAKE,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,28765838858637122018,620490725565864155568
Cake,VINU,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xfEbe8C1eD424DbF688551D4E2267e7A53698F0aa,108133891542451407253,31268946236688166849495787309
Cake,SteamX,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xc0924EDEFB2C0C303de2d0c21BfF07ab763163B5,171882,6
Cake,RACA,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x12BB890508c125661E03b09EC06E404bc9289040,26535016715419523073,495780764979891709465761
